1690879619.292789,0.999998927116394,0.0014617034466937184,0.0,-0.31610114219363816,-0.0014617034466937184,0.999998927116394,0.0,0.49255016662743856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.566087253364562,14.610942202201267,1.1679254090783102,1.6374835029723727,0.12706961618539972,0.9918938010908704
1690879619.7243881,0.9999966025352478,0.002611939562484622,0.0,-0.37936836501151405,-0.002611939562484622,0.9999966025352478,0.0,-6.66980416749243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.015091887640883,3.538161936709128,-1.5466752747487904,1.641762896921726,0.12820766981688567,0.9917473435306617
1690879620.2215774,0.9999993443489075,-0.0011591693619266152,0.0,3.2880726136803773,0.0011591693619266152,0.9999993443489075,0.0,-29.747685169037595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.087324304889746,3.53947849052377,-1.5231421343984755,1.6878440374646067,0.12884571773361836,0.9916646514934919
1690879620.6605852,0.9999887943267822,-0.004730104934424162,0.0,7.011658327875015,0.004730104934424162,0.9999887943267822,0.0,-45.29166471679599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.176725557438961,3.5361265266662714,1.5993526845638668,1.7361521699778657,0.13114768425090476,0.9913628422104719
1690879621.1254268,0.9999995827674866,-0.0009049787186086178,0.0,4.306249593204047,0.0009049787186086178,0.9999995827674866,0.0,-46.4600816680325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.210475106585422,3.528671709996628,1.5237756389094006,1.7753146238234785,0.13052368325455257,0.9914451916821551
1690879621.561465,0.9999902248382568,-0.004421644378453493,0.0,6.82458103523043,0.004421644378453493,0.9999902248382568,0.0,-39.412947055005475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2310208889228615,3.5278440469428674,1.4778434235251412,1.8436981340530754,0.13118011064680415,0.9913585519733474
1690879621.9919589,0.9999973177909851,0.002308349357917905,0.0,-0.13516205929253844,-0.002308349357917905,0.9999973177909851,0.0,-13.753721602689325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2199470578942977,3.5251042473457015,1.4577636464851988,1.8473358487122895,0.13159533608230364,0.9913035193730453
1690879622.4209838,0.9999984502792358,0.0017725080251693726,0.0,-0.15765628826341782,-0.0017725080251693726,0.9999984502792358,0.0,-3.3525057179188025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1418453883077148,35.18022113744009,1.5527859692313195,1.8610953441305853,0.132688190494404,0.9911578300670992
1690879622.7921245,0.9999986886978149,0.0016010245308279991,0.0,-0.44892481474669454,-0.0016010245308279991,0.9999986886978149,0.0,0.4709127134137816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1796666125815443,3.526442066792952,1.470553782077657,1.8701034773086833,0.13235850511177588,0.9912019098672964
1690879623.3290136,0.9999979734420776,0.0020186281763017178,0.0,-0.17017671637901843,-0.0020186281763017178,0.9999979734420776,0.0,-9.569200486076056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1800484477260675,3.5285984889141218,1.4885626054605927,1.8700621751696915,0.132236033660129,0.9912182561887353
1690879623.7928972,0.9999966621398926,-0.002578919054940343,0.0,4.572053885727156,0.002578919054940343,0.9999966621398926,0.0,-31.707053575020154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.182157073590719,3.524460960490281,1.4545738347935444,1.8713031482131954,0.13236695430952927,0.991200781581017
1690879624.2012532,0.9999876022338867,-0.004984178114682436,0.0,7.188465852610669,0.004984178114682436,0.9999876022338867,0.0,-45.843160651826395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.224236116271708,3.5231371328378702,1.4489286658850251,1.893761124720751,0.1339990224609804,0.9909814639939042
1690879624.7241526,0.9999999403953552,-0.0003582104982342571,0.0,3.91544848388314,0.0003582104982342571,0.9999999403953552,0.0,-46.4973649546281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5566513458599972,3.185724331122121,1.6715247361749,1.90290200567558,0.13377669673729764,0.9910115011492334
1690879625.2005131,0.9999996423721313,-0.0008319519110955298,0.0,3.152645865837259,0.0008319519110955298,0.9999996423721313,0.0,-31.11910153367927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2061691498605605,3.5261549449447536,-1.6566071918399015,1.880441175010859,0.1329892498476217,0.9911174801328886
1690879625.5993147,0.9999989867210388,0.0014174215029925108,0.0,0.4285933762201868,-0.0014174215029925108,0.9999989867210388,0.0,-13.468736426320731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6277665120326484,3.958423783527735,1.7017427720988945,1.8641452691161398,0.1328950846080814,0.9911301107760832
1690879626.0607746,0.9999975562095642,0.002216214081272483,0.0,-0.6725538610644167,-0.002216214081272483,0.9999975562095642,0.0,-2.461745035986951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5971501401022169,2.6238411365487924,0.4843743606866093,1.8815521449314394,0.13331411404545487,0.991073835289922
1690879626.4912486,0.9999979138374329,0.002036165911704302,0.0,-0.8467891452964198,-0.002036165911704302,0.9999979138374329,0.0,0.5945335920492312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6494234230800195,3.9655854956742584,-1.1189094670869706,1.8584625201793328,0.13309828703871773,0.9911028432949626
1690879626.9582605,0.9999973773956299,0.0022846213541924953,0.0,-0.08596068247039801,-0.0022846213541924953,0.9999973773956299,0.0,-14.476863535226528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2190126166403763,3.527011126357842,-1.6602140512238563,1.8722180798808057,0.1334448944280694,0.9910562346058277
1690879627.4214282,0.9999956488609314,-0.002947217086330056,0.0,5.5907941008645485,0.002947217086330056,0.9999956488609314,0.0,-38.282124214493535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.240700891508689,3.5259816546761575,1.4850795891594217,1.8988007023810445,0.13423206705118965,0.9909499241511475
1690879627.8602421,0.9999999403953552,-0.00029687455389648676,0.0,3.497087118467084,0.00029687455389648676,0.9999999403953552,0.0,-45.572676715270916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1940893624354123,3.5247899170537593,1.465579320661299,1.8714526888539071,0.13277810739894566,0.9911457885677334
1690879628.2925465,0.9999998211860657,0.0005702504422515631,0.0,3.1704030712015845,-0.0005702504422515631,0.9999998211860657,0.0,-45.37097564192004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2083916091377596,3.5236038157671374,1.4578339016940924,1.8757285061494038,0.13275241217895797,0.9911492304696947
